vehicle_class,entrance_site,exit_site,price
H2,44,39,5.1
H2,44,40,3.8
H2,44,41,2.37
H2,44,42,1.77
H2,44,43,0.62
H2,44,45,0.34
H2,44,46,1.35
H2,44,47,2.78
H2,44,48,3.81
H2,44,49,6.21
H2,44,50,6.48
H2,44,21B,19.71
H2,44,25A,16.37
H2,44,29A,12.08
H2,44,34A,6.24
H2,44,48A,4.83
H2,44,B3,22.11
H2,45,15,28.39
H2,45,17,25.76
H2,45,18,24.35
H2,45,19,22.99
H2,45,20,22.11
H2,45,21,20.99
H2,45,22,19.13
H2,45,23,18.51
H2,45,24,17.98
H2,45,25,17.45
H2,45,26,16.71
H2,45,27,15.7
H2,45,28,14.94
H2,45,29,13.89
H2,45,30,11.62
H2,45,31,10.45
H2,45,32,9.52
H2,45,33,8.69
H2,45,34,7.92
H2,45,35,6.37
H2,45,36,6.02
H2,45,37,5.95
H2,45,38,5.76
H2,45,39,5.44
H2,45,40,4.14
H2,45,41,2.71
H2,45,42,2.11
H2,45,43,0.96
H2,45,44,0.34
H2,45,46,1.01
H2,45,47,2.44
H2,45,48,3.47
H2,45,49,5.87
H2,45,50,6.14
H2,45,16H,27.08
H2,45,21B,20.05
H2,45,25A,16.71
H2,45,29A,12.42
H2,45,34A,6.58
H2,45,48A,4.49
H2,45,B1,20.88
H2,45,B2,21.63
H2,45,B3,22.45
H2,46,15,29.4
H2,46,17,26.77
H2,46,18,25.36
H2,46,19,24
H2,46,20,23.12
H2,46,21,22
H2,46,22,20.14
H2,46,23,19.52
H2,46,24,18.99
H2,46,25,18.46
H2,46,26,17.72
H2,46,27,16.71
H2,46,28,15.95
H2,46,29,14.9
H2,46,30,12.63
H2,46,31,11.46
H2,46,32,10.53
H2,46,33,9.7
H2,46,34,8.93
H2,46,35,7.38
H2,46,36,7.03
H2,46,37,6.96
H2,46,38,6.77
H2,46,39,6.45
H2,46,40,5.15
H2,46,41,3.72
H2,46,42,3.12
H2,46,43,1.97
H2,46,44,1.35
H2,46,45,1.01
H2,46,47,1.43
H2,46,48,2.46
H2,46,49,4.86
H2,46,50,5.13
H2,46,16H,28.09
H2,46,21B,21.06
H2,46,25A,17.72
H2,46,29A,13.43
H2,46,34A,7.59
H2,46,48A,3.48
H2,46,B1,21.89
H2,46,B2,22.64
H2,46,B3,23.46
H2,47,15,30.83
H2,47,17,28.2
H2,47,18,26.79
H2,47,19,25.43
H2,47,20,24.55
H2,47,22,21.57
H2,47,23,20.95
H2,47,24,20.42
H2,47,26,19.15
H2,47,27,18.14
H2,47,28,17.38
H2,47,29,16.33
H2,47,30,14.06
H2,47,31,12.89
H2,47,32,11.96
H2,47,33,11.13
H2,47,34,10.36
H2,47,35,8.81
H2,47,36,8.46
H2,47,37,8.39
H2,47,38,8.2
H2,47,39,7.88
H2,47,40,6.58
H2,47,41,5.15
H2,47,42,4.55
H2,47,43,3.4
H2,47,44,2.78
H2,47,45,2.44
H2,47,46,1.43
H2,47,48,1.03
H2,47,49,3.43
H2,47,50,3.7
H2,47,21B,22.49
H2,47,25A,19.15
H2,47,29A,14.86
H2,47,34A,9.02
H2,47,48A,2.05
H2,47,B2,24.07
H2,47,B3,24.89
H2,48,15,31.86
H2,48,17,29.23
H2,48,18,27.82
H2,48,20,25.58
H2,48,21,24.46
H2,48,23,21.98
H2,48,24,21.45
H2,48,25,20.92
H2,48,26,20.18
H2,48,27,19.17
H2,48,28,18.41
H2,48,29,17.36
H2,48,30,15.09
H2,48,31,13.92
H2,48,32,12.99
H2,48,33,12.16
H2,48,34,11.39
H2,48,35,9.84
H2,48,36,9.49
H2,48,37,9.42
H2,48,38,9.23
H2,48,39,8.91
H2,48,40,7.61
H2,48,41,6.18
H2,48,42,5.58
H2,48,43,4.43
H2,48,44,3.81
H2,48,45,3.47
H2,48,46,2.46
H2,48,47,1.03
H2,48,49,2.4
H2,48,50,2.68
H2,48,16H,30.55
H2,48,21B,23.52
H2,48,25A,20.18
H2,48,29A,15.89
H2,48,34A,10.05
H2,48,48A,1.03
H2,48,B1,24.35
H2,48,B2,25.1
H2,48,B3,25.92
H2,49,15,34.26
H2,49,17,31.63
H2,49,18,30.22
H2,49,19,28.86
H2,49,21,26.86
H2,49,23,24.38
H2,49,24,23.85
H2,49,25,23.32
H2,49,26,22.58
H2,49,27,21.57
H2,49,28,20.81
H2,49,29,19.76
H2,49,30,17.49
H2,49,31,16.32
H2,49,32,15.39
H2,49,33,14.56
H2,49,34,13.79
H2,49,35,12.24
H2,49,36,11.89
H2,49,37,11.82
H2,49,38,11.63
H2,49,39,11.31
H2,49,40,10.01
H2,49,41,8.58
H2,49,42,7.98
H2,49,43,6.83
H2,49,44,6.21
H2,49,45,5.87
H2,49,46,4.86
H2,49,47,3.43
H2,49,48,2.4
H2,49,50,0.27
H2,49,16H,32.95
H2,49,21B,25.92
H2,49,25A,22.58
H2,49,29A,18.29
H2,49,34A,12.45
H2,49,48A,1.38
H2,49,B1,26.75
H2,49,B2,27.5
H2,49,B3,28.32
H2,50,15,34.53
H2,50,17,31.9
H2,50,18,30.49
H2,50,19,29.13
H2,50,20,28.25
H2,50,21,27.13
H2,50,22,25.27
H2,50,23,24.65
H2,50,24,24.12
H2,50,25,23.59
H2,50,26,22.85
H2,50,27,21.84
H2,50,28,21.08
H2,50,29,20.03
H2,50,30,17.76
H2,50,31,16.59
H2,50,32,15.66
H2,50,33,14.83
H2,50,34,14.06
H2,50,35,12.51
H2,50,36,12.16
H2,50,37,12.09
H2,50,38,11.9
H2,50,39,11.58
H2,50,40,10.28
H2,50,41,8.85
H2,50,42,8.25
H2,50,43,7.1
H2,50,44,6.48
H2,50,45,6.14
H2,50,46,5.13
H2,50,47,3.7
H2,50,48,2.68
H2,50,49,0.27
H2,50,16H,33.22
H2,50,21B,26.19
H2,50,25A,22.85
H2,50,29A,18.56
H2,50,34A,12.72
H2,50,48A,1.65
H2,50,B1,27.02
H2,50,B2,27.77
H2,50,B3,28.59
H2,55,56,0.26
H2,55,57,0.6
H2,55,58,2.31
H2,55,59,3.39
H2,55,60,4.92
H2,55,61,5.89
H2,55,57A,1.36
H2,56,55,0.26
H2,56,57,0.33
H2,56,58,2.05
H2,56,59,3.13
H2,56,60,4.66
H2,56,61,5.63
H2,56,57A,1.1
H2,57,55,0.6
H2,57,56,0.33
H2,57,58,1.71
H2,57,59,2.79
H2,57,60,4.32
H2,57,61,5.3
H2,57,57A,0.77
H2,58,55,2.31
H2,58,56,2.05
H2,58,57,1.71
H2,58,59,1.08
H2,58,60,2.61
H2,58,61,3.58
H2,58,57A,0.95
H2,59,55,3.39
H2,59,56,3.13
H2,59,57,2.79
H2,59,58,1.08
H2,59,60,1.53
H2,59,61,2.5
H2,59,57A,2.03
H2,60,55,4.92
H2,60,56,4.66
H2,60,57,4.32
H2,60,58,2.61
H2,60,59,1.53
H2,60,61,0.97
H2,60,57A,3.56
H2,61,55,5.89
H2,61,56,5.63
H2,61,57,5.3
H2,61,58,3.58
H2,61,59,2.5
H2,61,60,0.97
H2,61,57A,4.53
H2,21B,15,8.34
H2,21B,17,5.71
H2,21B,18,4.3
H2,21B,19,2.94
H2,21B,20,2.06
H2,21B,21,0.94
H2,21B,22,0.92
H2,21B,23,1.54
H2,21B,24,2.07
H2,21B,25,2.6
H2,21B,26,3.34
H2,21B,27,4.35
H2,21B,28,5.11
H2,21B,29,6.16
H2,21B,30,8.43
H2,21B,31,9.6
H2,21B,32,10.53
H2,21B,33,11.36
H2,21B,34,12.14
H2,21B,35,13.68
H2,21B,36,14.03
H2,21B,37,14.11
H2,21B,38,14.3
H2,21B,39,14.61
H2,21B,40,15.91
H2,21B,41,17.35
H2,21B,42,17.94
H2,21B,43,19.09
H2,21B,44,19.71
H2,21B,45,20.05
H2,21B,46,21.06
H2,21B,47,22.49
H2,21B,48,23.52
H2,21B,49,25.92
H2,21B,50,26.19
H2,21B,16H,7.03
H2,21B,25A,2.07
H2,21B,29A,7.63
H2,21B,34A,13.47
H2,21B,48A,24.54
H2,21B,B1,2.44
H2,21B,B2,3.19
H2,21B,B3,4
H2,25A,15,10.41
H2,25A,17,7.78
H2,25A,18,6.37
H2,25A,19,5.01
H2,25A,20,4.13
H2,25A,21,3.01
H2,25A,22,1.15
H2,25A,23,0.53
H2,25A,24,0
H2,25A,25,0
H2,25A,26,0
H2,25A,27,1.01
H2,25A,28,1.77
H2,25A,29,2.82
H2,25A,30,5.09
H2,25A,31,6.26
H2,25A,32,7.19
H2,25A,33,8.02
H2,25A,34,8.8
H2,25A,35,10.34
H2,25A,36,10.69
H2,25A,37,10.77
H2,25A,38,10.96
H2,25A,39,11.27
H2,25A,40,12.57
H2,25A,41,14.01
H2,25A,42,14.6
H2,25A,43,15.75
H2,25A,44,16.37
H2,25A,45,16.71
H2,25A,46,17.72
H2,25A,47,19.15
H2,25A,48,20.18
H2,25A,49,22.58
H2,25A,50,22.85
H2,25A,16H,9.1
H2,25A,21B,2.07
H2,25A,29A,4.29
H2,25A,34A,10.13
H2,25A,48A,21.2
H2,25A,B1,2.9
H2,25A,B2,3.65
H2,25A,B3,4.47
H2,29A,15,15.97
H2,29A,17,13.34
H2,29A,18,11.93
H2,29A,19,10.57
H2,29A,20,9.69
H2,29A,21,8.57
H2,29A,22,6.71
H2,29A,23,6.09
H2,29A,24,5.56
H2,29A,25,5.03
H2,29A,26,4.29
H2,29A,27,3.28
H2,29A,28,2.52
H2,29A,29,1.46
H2,29A,30,0.8
H2,29A,31,1.97
H2,29A,32,2.9
H2,29A,33,3.73
H2,29A,34,4.51
H2,29A,35,6.05
H2,29A,36,6.4
H2,29A,37,6.48
H2,29A,38,6.67
H2,29A,39,6.98
H2,29A,40,8.28
H2,29A,41,9.72
H2,29A,42,10.31
H2,29A,43,11.46
H2,29A,44,12.08
H2,29A,45,12.42
H2,29A,46,13.43
H2,29A,47,14.86
H2,29A,48,15.89
H2,29A,49,18.29
H2,29A,50,18.56
H2,29A,16H,14.66
H2,29A,21B,7.63
H2,29A,25A,4.29
H2,29A,34A,5.84
H2,29A,48A,16.91
H2,29A,B1,8.46
H2,29A,B2,9.21
H2,29A,B3,10.03
H2,34A,15,21.81
H2,34A,17,19.18
H2,34A,18,17.77
H2,34A,19,16.41
H2,34A,20,15.53
H2,34A,21,14.41
H2,34A,22,12.55
H2,34A,23,11.93
H2,34A,24,11.4
H2,34A,25,10.87
H2,34A,26,10.13
H2,34A,27,9.12
H2,34A,28,8.36
H2,34A,29,7.31
H2,34A,30,5.04
H2,34A,31,3.87
H2,34A,32,2.94
H2,34A,33,2.11
H2,34A,34,1.34
H2,34A,35,0.21
H2,34A,36,0.56
H2,34A,37,0.64
H2,34A,38,0.83
H2,34A,39,1.14
H2,34A,40,2.44
H2,34A,41,3.88
H2,34A,42,4.47
H2,34A,43,5.62
H2,34A,44,6.24
H2,34A,45,6.58
H2,34A,46,7.59
H2,34A,47,9.02
H2,34A,48,10.05
H2,34A,49,12.45
H2,34A,50,12.72
H2,34A,16H,20.5
H2,34A,21B,13.47
H2,34A,25A,10.13
H2,34A,29A,5.84
H2,34A,48A,11.07
H2,34A,B1,14.3
H2,34A,B2,15.05
H2,34A,B3,15.87
H2,48A,15,32.88
H2,48A,17,30.25
H2,48A,18,28.84
H2,48A,19,27.48
H2,48A,20,26.6
H2,48A,21,25.48
H2,48A,22,23.62
H2,48A,23,23
H2,48A,24,22.47
H2,48A,25,21.94
H2,48A,26,21.2
H2,48A,27,20.19
H2,48A,28,19.43
H2,48A,29,18.38
H2,48A,30,16.11
H2,48A,31,14.94
H2,48A,32,14.01
H2,48A,33,13.18
H2,48A,34,12.41
H2,48A,35,10.86
H2,48A,36,10.51
H2,48A,37,10.44
H2,48A,38,10.25
H2,48A,39,9.93
H2,48A,40,8.63
H2,48A,41,7.2
H2,48A,42,6.6
H2,48A,43,5.45
H2,48A,44,4.83
H2,48A,45,4.49
H2,48A,46,3.48
H2,48A,47,2.05
H2,48A,48,1.03
H2,48A,49,1.38
H2,48A,50,1.65
H2,48A,16H,31.57
H2,48A,21B,24.54
H2,48A,25A,21.2
H2,48A,29A,16.91
H2,48A,34A,11.07
H2,48A,B1,25.37
H2,48A,B2,26.12
H2,48A,B3,26.94
H2,57A,55,1.36
H2,57A,56,1.1
H2,57A,57,0.77
H2,57A,58,0.95
H2,57A,59,2.03
H2,57A,60,3.56
H2,57A,61,4.53
H2,B1,15,10.77
H2,B1,17,8.15
H2,B1,18,6.74
H2,B1,19,5.37
H2,B1,20,4.5
H2,B1,21,3.38
H2,B1,22,1.75
H2,B1,23,2.37
H2,B1,24,2.9
H2,B1,25,3.43
H2,B1,26,4.17
H2,B1,27,5.18
H2,B1,28,5.94
H2,B1,29,6.99
H2,B1,30,9.26
H2,B1,31,10.43
H2,B1,32,11.36
H2,B1,33,12.19
H2,B1,34,12.97
H2,B1,35,14.51
H2,B1,36,14.86
H2,B1,37,14.94
H2,B1,38,15.13
H2,B1,39,15.44
H2,B1,40,16.74
H2,B1,41,18.18
H2,B1,42,18.77
H2,B1,43,19.92
H2,B1,45,20.88
H2,B1,46,21.89
H2,B1,48,24.35
H2,B1,50,27.02
H2,B1,16H,9.47
H2,B1,21B,2.44
H2,B1,25A,2.9
H2,B1,29A,8.46
H2,B1,34A,14.3
H2,B1,48A,25.37
H2,B1,B2,0.75
H2,B1,B3,1.57
H2,B2,15,11.53
H2,B2,17,8.9
H2,B2,18,7.49
H2,B2,19,6.13
H2,B2,20,5.25
H2,B2,21,4.13
H2,B2,22,2.5
H2,B2,23,3.12
H2,B2,24,3.65
H2,B2,25,4.18
H2,B2,26,4.92
H2,B2,27,5.93
H2,B2,28,6.69
H2,B2,29,7.74
H2,B2,30,10.01
H2,B2,31,11.18
H2,B2,32,12.11
H2,B2,34,13.72
H2,B2,35,15.26
H2,B2,36,15.61
H2,B2,42,19.52
H2,B2,45,21.63
H2,B2,46,22.64
H2,B2,48,25.1
H2,B2,50,27.77
H2,B2,16H,10.22
H2,B2,21B,3.19
H2,B2,25A,3.65
H2,B2,29A,9.21
H2,B2,34A,15.05
H2,B2,48A,26.12
H2,B2,B1,0.75
H2,B2,B3,0.81
H2,B3,15,12.34
H2,B3,17,9.71
H2,B3,18,8.3
H2,B3,19,6.94
H2,B3,20,6.07
H2,B3,21,4.95
H2,B3,22,3.32
H2,B3,23,3.94
H2,B3,24,4.47
H2,B3,25,5
H2,B3,26,5.74
H2,B3,27,6.75
H2,B3,28,7.51
H2,B3,29,8.56
H2,B3,30,10.83
H2,B3,31,12
H2,B3,32,12.93
H2,B3,33,13.76
H2,B3,34,14.54
H2,B3,35,16.08
H2,B3,36,16.43
H2,B3,37,16.51
H2,B3,38,16.7
H2,B3,39,17.01
H2,B3,40,18.31
H2,B3,41,19.75
H2,B3,42,20.34
H2,B3,43,21.49
H2,B3,44,22.11
H2,B3,45,22.45
H2,B3,46,23.46
H2,B3,47,24.89
H2,B3,48,25.92
H2,B3,49,28.32
H2,B3,50,28.59
H2,B3,16H,11.03
H2,B3,21B,4
H2,B3,25A,4.47
H2,B3,29A,10.03
H2,B3,34A,15.87
H2,B3,48A,26.94
H2,B3,B1,1.57
H2,B3,B2,0.81
L2,15,17,1.33
L2,15,18,2.04
L2,15,19,2.72
L2,15,20,3.17
L2,15,21,3.73
L2,15,22,4.67
L2,15,23,4.98
L2,15,24,5.25
L2,15,25,5.52
L2,15,26,5.89
L2,15,27,6.4
L2,15,28,6.78
L2,15,29,7.32
L2,15,30,8.46
L2,15,31,9.05
L2,15,32,9.52
L2,15,33,9.93
L2,15,34,10.33
L2,15,35,11.11
L2,15,36,11.29
L2,15,37,11.33
L2,15,38,11.42
L2,15,39,11.59
L2,15,40,12.25
L2,15,41,12.97
L2,15,42,13.27
L2,15,43,13.85
L2,15,44,14.16
L2,15,45,14.33
L2,15,46,14.84
L2,15,47,15.56
L2,15,48,16.08
L2,15,49,17.29
L2,15,50,17.43
L2,15,21B,4.21
L2,15,25A,5.25
L2,15,29A,8.05
L2,15,34A,11
L2,15,48A,16.6
L2,15,B1,5.53
L2,15,B2,5.91
L2,15,B3,6.32
L2,16,15,1.19
L2,16,17,0.67
L2,16,18,1.38
L2,16,19,2.06
L2,16,20,2.51
L2,16,21,3.07
L2,16,22,4.01
L2,16,23,4.32
L2,16,24,4.59
L2,16,25,4.86
L2,16,26,5.23
L2,16,27,5.74
L2,16,28,6.12
L2,16,29,6.66
L2,16,30,7.8
L2,16,31,8.39
L2,16,32,8.86
L2,16,33,9.27
L2,16,34,9.67
L2,16,35,10.45
L2,16,36,10.63
L2,16,37,10.67
L2,16,38,10.76
L2,16,39,10.93
L2,16,40,11.59
L2,16,41,12.31
L2,16,42,12.61
L2,16,43,13.19
L2,16,44,13.5
L2,16,45,13.67
L2,16,46,14.18
L2,16,47,14.9
L2,16,48,15.42
L2,16,49,16.63
L2,16,50,16.77
L2,16,16H,0
L2,16,21B,3.55
L2,16,25A,4.59
L2,16,29A,7.39
L2,16,34A,10.34
L2,16,48A,15.94
L2,16,B1,4.87
L2,16,B2,5.25
L2,16,B3,5.66
L2,17,15,1.33
L2,17,18,0.71
L2,17,19,1.4
L2,17,20,1.84
L2,17,21,2.4
L2,17,22,3.34
L2,17,23,3.66
L2,17,24,3.93
L2,17,25,4.2
L2,17,26,4.57
L2,17,27,5.08
L2,17,28,5.46
L2,17,29,6
L2,17,30,7.14
L2,17,31,7.73
L2,17,32,8.2
L2,17,33,8.61
L2,17,34,9.01
L2,17,35,9.79
L2,17,36,9.97
L2,17,37,10.01
L2,17,38,10.1
L2,17,39,10.27
L2,17,40,10.93
L2,17,41,11.65
L2,17,42,11.95
L2,17,43,12.53
L2,17,44,12.84
L2,17,45,13.01
L2,17,46,13.52
L2,17,47,14.24
L2,17,48,14.76
L2,17,49,15.97
L2,17,50,16.11
L2,17,16H,0.67
L2,17,21B,2.88
L2,17,25A,3.93
L2,17,29A,6.73
L2,17,34A,9.68
L2,17,48A,15.28
L2,17,B1,4.2
L2,17,B2,4.58
L2,17,B3,4.99
L2,18,15,2.04
L2,18,17,0.71
L2,18,19,0.69
L2,18,20,1.13
L2,18,21,1.69
L2,18,22,2.63
L2,18,23,2.95
L2,18,24,3.22
L2,18,25,3.49
L2,18,26,3.86
L2,18,27,4.37
L2,18,28,4.75
L2,18,29,5.29
L2,18,30,6.43
L2,18,31,7.02
L2,18,32,7.49
L2,18,33,7.9
L2,18,34,8.3
L2,18,35,9.08
L2,18,36,9.26
L2,18,37,9.3
L2,18,38,9.39
L2,18,39,9.56
L2,18,40,10.22
L2,18,41,10.94
L2,18,42,11.24
L2,18,43,11.82
L2,18,44,12.13
L2,18,45,12.3
L2,18,46,12.81
L2,18,47,13.53
L2,18,48,14.05
L2,18,49,15.26
L2,18,50,15.4
L2,18,16H,1.38
L2,18,21B,2.17
L2,18,25A,3.22
L2,18,29A,6.02
L2,18,34A,8.97
L2,18,48A,14.57
L2,18,B1,3.49
L2,18,B2,3.87
L2,18,B3,4.28
L2,19,15,2.72
L2,19,17,1.4
L2,19,18,0.69
L2,19,20,0.44
L2,19,21,1.01
L2,19,22,1.95
L2,19,23,2.26
L2,19,24,2.53
L2,19,25,2.8
L2,19,26,3.17
L2,19,27,3.68
L2,19,28,4.06
L2,19,29,4.6
L2,19,30,5.74
L2,19,31,6.33
L2,19,32,6.8
L2,19,33,7.21
L2,19,34,7.61
L2,19,35,8.39
L2,19,36,8.57
L2,19,37,8.61
L2,19,38,8.7
L2,19,39,8.87
L2,19,40,9.53
L2,19,41,10.25
L2,19,42,10.55
L2,19,43,11.13
L2,19,44,11.44
L2,19,45,11.61
L2,19,46,12.12
L2,19,47,12.84
L2,19,48,13.36
L2,19,49,14.57
L2,19,50,14.71
L2,19,16H,2.06
L2,19,21B,1.48
L2,19,25A,2.53
L2,19,29A,5.33
L2,19,34A,8.28
L2,19,48A,13.88
L2,19,B1,2.8
L2,19,B2,3.18
L2,19,B3,3.59
L2,20,15,3.17
L2,20,17,1.84
L2,20,18,1.13
L2,20,19,0.44
L2,20,21,0.57
L2,20,22,1.51
L2,20,23,1.82
L2,20,24,2.09
L2,20,25,2.36
L2,20,26,2.73
L2,20,27,3.24
L2,20,28,3.62
L2,20,29,4.16
L2,20,30,5.3
L2,20,31,5.89
L2,20,32,6.36
L2,20,33,6.77
L2,20,34,7.17
L2,20,35,7.95
L2,20,36,8.13
L2,20,37,8.17
L2,20,38,8.26
L2,20,39,8.43
L2,20,40,9.09
L2,20,41,9.81
L2,20,42,10.11
L2,20,43,10.69
L2,20,44,11
L2,20,45,11.17
L2,20,46,11.68
L2,20,47,12.4
L2,20,48,12.92
L2,20,49,14.13
L2,20,50,14.27
L2,20,16H,2.51
L2,20,21B,1.04
L2,20,25A,2.09
L2,20,29A,4.89
L2,20,34A,7.84
L2,20,48A,13.44
L2,20,B1,2.36
L2,20,B2,2.74
L2,20,B3,3.15
L2,21,15,3.73
L2,21,17,2.4
L2,21,18,1.69
L2,21,19,1.01
L2,21,20,0.57
L2,21,22,0.94
L2,21,23,1.25
L2,21,24,1.52
L2,21,25,1.79
L2,21,26,2.16
L2,21,27,2.67
L2,21,28,3.05
L2,21,29,3.59
L2,21,30,4.73
L2,21,31,5.32
L2,21,32,5.79
L2,21,33,6.2
L2,21,34,6.6
L2,21,35,7.38
L2,21,36,7.56
L2,21,37,7.6
L2,21,38,7.69
L2,21,39,7.86
L2,21,40,8.52
L2,21,41,9.24
L2,21,42,9.54
L2,21,43,10.12
L2,21,44,10.43
L2,21,45,10.6
L2,21,46,11.11
L2,21,47,11.83
L2,21,48,12.35
L2,21,49,13.56
L2,21,50,13.7
L2,21,16H,3.07
L2,21,21B,0.48
L2,21,25A,1.52
L2,21,29A,4.32
L2,21,34A,7.27
L2,21,48A,12.87
L2,21,B1,1.8
L2,21,B2,2.18
L2,21,B3,2.59
L2,22,15,4.67
L2,22,17,3.34
L2,22,18,2.63
L2,22,19,1.95
L2,22,20,1.51
L2,22,21,0.94
L2,22,23,0.31
L2,22,24,0.58
L2,22,25,0.85
L2,22,26,1.22
L2,22,27,1.73
L2,22,28,2.11
L2,22,29,2.65
L2,22,30,3.79
L2,22,31,4.38
L2,22,32,4.85
L2,22,33,5.26
L2,22,34,5.66
L2,22,35,6.44
L2,22,36,6.62
L2,22,37,6.66
L2,22,38,6.75
L2,22,39,6.92
L2,22,40,7.58
L2,22,41,8.3
L2,22,42,8.6
L2,22,43,9.18
L2,22,44,9.49
L2,22,45,9.66
L2,22,46,10.17
L2,22,47,10.89
L2,22,48,11.41
L2,22,49,12.62
L2,22,50,12.76
L2,22,16H,4.01
L2,22,21B,0.46
L2,22,25A,0.58
L2,22,29A,3.38
L2,22,34A,6.33
L2,22,48A,11.93
L2,22,B1,0.97
L2,22,B2,1.35
L2,22,B3,1.76
L2,23,15,4.98
L2,23,17,3.66
L2,23,18,2.95
L2,23,19,2.26
L2,23,20,1.82
L2,23,21,1.25
L2,23,22,0.31
L2,23,24,0.27
L2,23,25,0.54
L2,23,26,0.91
L2,23,27,1.42
L2,23,28,1.8
L2,23,29,2.34
L2,23,30,3.48
L2,23,31,4.07
L2,23,32,4.54
L2,23,33,4.95
L2,23,34,5.35
L2,23,35,6.13
L2,23,36,6.31
L2,23,37,6.35
L2,23,38,6.44
L2,23,39,6.61
L2,23,40,7.27
L2,23,41,7.99
L2,23,42,8.29
L2,23,43,8.87
L2,23,44,9.18
L2,23,45,9.35
L2,23,46,9.86
L2,23,47,10.58
L2,23,48,11.1
L2,23,49,12.31
L2,23,50,12.45
L2,23,16H,4.32
L2,23,21B,0.78
L2,23,25A,0.27
L2,23,29A,3.07
L2,23,34A,6.02
L2,23,48A,11.62
L2,23,B1,1.29
L2,23,B2,1.67
L2,23,B3,2.08
L2,24,15,5.25
L2,24,17,3.93
L2,24,18,3.22
L2,24,19,2.53
L2,24,20,2.09
L2,24,21,1.52
L2,24,22,0.58
L2,24,23,0.27
L2,24,25,0.27
L2,24,26,0.64
L2,24,27,1.15
L2,24,28,1.53
L2,24,29,2.07
L2,24,30,3.21
L2,24,31,3.8
L2,24,32,4.27
L2,24,33,4.68
L2,24,34,5.08
L2,24,35,5.86
L2,24,36,6.04
L2,24,37,6.08
L2,24,38,6.17
L2,24,39,6.34
L2,24,40,7
L2,24,41,7.72
L2,24,42,8.02
L2,24,43,8.6
L2,24,44,8.91
L2,24,45,9.08
L2,24,46,9.59
L2,24,47,10.31
L2,24,48,10.83
L2,24,49,12.04
L2,24,50,12.18
L2,24,16H,4.59
L2,24,21B,1.05
L2,24,25A,0
L2,24,29A,2.8
L2,24,34A,5.75
L2,24,48A,11.35
L2,24,B1,1.56
L2,24,B2,1.94
L2,24,B3,2.35
L2,25,15,5.52
L2,25,17,4.2
L2,25,18,3.49
L2,25,19,2.8
L2,25,20,2.36
L2,25,21,1.79
L2,25,22,0.85
L2,25,23,0.54
L2,25,24,0.27
L2,25,26,0.37
L2,25,27,0.88
L2,25,28,1.26
L2,25,29,1.8
L2,25,30,2.94
L2,25,31,3.53
L2,25,32,4
L2,25,33,4.41
L2,25,34,4.81
L2,25,35,5.59
L2,25,36,5.77
L2,25,37,5.81
L2,25,38,5.9
L2,25,39,6.07
L2,25,40,6.73
L2,25,41,7.45
L2,25,42,7.75
L2,25,43,8.33
L2,25,44,8.64
L2,25,45,8.81
L2,25,46,9.32
L2,25,47,10.04
L2,25,48,10.56
L2,25,49,11.77
L2,25,50,11.91
L2,25,16H,4.86
L2,25,21B,1.32
L2,25,25A,0
L2,25,29A,2.53
L2,25,34A,5.48
L2,25,48A,11.08
L2,25,B1,1.83
L2,25,B2,2.21
L2,25,B3,2.62
L2,26,15,5.89
L2,26,17,4.57
L2,26,18,3.86
L2,26,19,3.17
L2,26,20,2.73
L2,26,21,2.16
L2,26,22,1.22
L2,26,23,0.91
L2,26,24,0.64
L2,26,25,0.37
L2,26,27,0.51
L2,26,28,0.89
L2,26,29,1.43
L2,26,30,2.57
L2,26,31,3.16
L2,26,32,3.63
L2,26,33,4.04
L2,26,34,4.44
L2,26,35,5.22
L2,26,36,5.4
L2,26,37,5.44
L2,26,38,5.53
L2,26,39,5.7
L2,26,40,6.36
L2,26,41,7.08
L2,26,42,7.38
L2,26,43,7.96
L2,26,44,8.27
L2,26,45,8.44
L2,26,46,8.95
L2,26,47,9.67
L2,26,48,10.19
L2,26,49,11.4
L2,26,50,11.54
L2,26,16H,5.23
L2,26,21B,1.69
L2,26,25A,0
L2,26,29A,2.16
L2,26,34A,5.11
L2,26,48A,10.71
L2,26,B1,2.2
L2,26,B2,2.58
L2,26,B3,2.99
L2,27,15,6.4
L2,27,17,5.08
L2,27,18,4.37
L2,27,19,3.68
L2,27,20,3.24
L2,27,21,2.67
L2,27,22,1.73
L2,27,23,1.42
L2,27,24,1.15
L2,27,25,0.88
L2,27,26,0.51
L2,27,28,0.38
L2,27,29,0.92
L2,27,30,2.06
L2,27,31,2.65
L2,27,32,3.12
L2,27,33,3.54
L2,27,34,3.93
L2,27,35,4.71
L2,27,36,4.89
L2,27,37,4.93
L2,27,38,5.02
L2,27,39,5.19
L2,27,40,5.85
L2,27,41,6.57
L2,27,42,6.87
L2,27,43,7.45
L2,27,44,7.76
L2,27,45,7.93
L2,27,46,8.44
L2,27,47,9.16
L2,27,48,9.68
L2,27,49,10.89
L2,27,50,11.03
L2,27,16H,5.74
L2,27,21B,2.2
L2,27,25A,0.51
L2,27,29A,1.66
L2,27,34A,4.6
L2,27,48A,10.2
L2,27,B1,2.71
L2,27,B2,3.09
L2,27,B3,3.5
L2,28,15,6.78
L2,28,17,5.46
L2,28,18,4.75
L2,28,19,4.06
L2,28,20,3.62
L2,28,21,3.05
L2,28,22,2.11
L2,28,23,1.8
